ELU/SPPLEANT;Nom du candidat;Commune;Liste;Position dans la liste;Votes;Nombre de bulletins attribués aux candidats par dévolution à concurrence de ce qui est nécessaire pour atteindre le chiffre d'éligibilité.;Total des voix obtenues par les candidats après dévolution.;Total des bulletins restant à répartir par dévolution.;Désignation et classement des élus titulaires;Désignation et classement des élus suppléants
SUPPLEANT;CLÉMENT Christian;BRAINE-L'ALLEUD;FDF;21;40;0;40;0;;18
SUPPLEANT;LEJEUNE Valérie;BRAINE-L'ALLEUD;FDF;22;46;0;46;0;;11
SUPPLEANT;VALENTIN Dominique;BRAINE-L'ALLEUD;FDF;23;37;0;37;0;;22
SUPPLEANT;COLBACK Christine;BRAINE-L'ALLEUD;FDF;24;41;0;41;0;;16
SUPPLEANT;PAPAGEORGIOU Dimitrios;BRAINE-L'ALLEUD;FDF;25;36;0;36;0;;25
SUPPLEANT;DE BUYSER Myriam;BRAINE-L'ALLEUD;FDF;26;33;0;33;0;;26
SUPPLEANT;CRABBE Patrick;BRAINE-L'ALLEUD;FDF;27;82;0;82;0;;4
ELU;VANHAM Olivier;BRAINE-L'ALLEUD;INT. BRAINOIS;1;2013;2662;4675;2805;1;
ELU;HUENENS Christine;BRAINE-L'ALLEUD;INT. BRAINOIS;2;599;2805;3404;0;2;
ELU;MARÉCHAL Paul;BRAINE-L'ALLEUD;INT. BRAINOIS;3;505;0;505;0;5;
SUPPLEANT;GABRIEL - SENTERRE Françoise;BRAINE-L'ALLEUD;INT. BRAINOIS;4;382;0;382;0;;6
ELU;BADIBANGA Alain;BRAINE-L'ALLEUD;INT. BRAINOIS;5;508;0;508;0;4;6
ELU;DEBLANDER Sylvie;BRAINE-L'ALLEUD;INT. BRAINOIS;6;462;0;462;0;7;
ELU;PIERARD Jean-Charles;BRAINE-L'ALLEUD;INT. BRAINOIS;7;538;0;538;0;3;
SUPPLEANT;DUSSEN Georgette;BRAINE-L'ALLEUD;INT. BRAINOIS;8;451;0;451;0;;1
SUPPLEANT;THOMAS Lauris;BRAINE-L'ALLEUD;INT. BRAINOIS;9;389;0;389;0;;4
SUPPLEANT;GOETHALS - FRÉCOURT Fabienne;BRAINE-L'ALLEUD;INT. BRAINOIS;10;300;0;300;0;;9
SUPPLEANT;MEUNIER Patrick;BRAINE-L'ALLEUD;INT. BRAINOIS;11;284;0;284;0;;11
SUPPLEANT;GOOR Agnès;BRAINE-L'ALLEUD;INT. BRAINOIS;12;412;0;412;0;;3
SUPPLEANT;COLLE Julien;BRAINE-L'ALLEUD;INT. BRAINOIS;13;351;0;351;0;;8
SUPPLEANT;MILANTS Marilyn;BRAINE-L'ALLEUD;INT. BRAINOIS;14;198;0;198;0;;21
SUPPLEANT;JORET Martin;BRAINE-L'ALLEUD;INT. BRAINOIS;15;436;0;436;0;;2
SUPPLEANT;MINET Sylvie;BRAINE-L'ALLEUD;INT. BRAINOIS;16;250;0;250;0;;14
SUPPLEANT;DUBOIS Charles-Edouard;BRAINE-L'ALLEUD;INT. BRAINOIS;17;189;0;189;0;;24
SUPPLEANT;ROUSSEAUX - BIESIAGA Gaëtane;BRAINE-L'ALLEUD;INT. BRAINOIS;18;383;0;383;0;;5
SUPPLEANT;ISEMBAERT Jean-Luc;BRAINE-L'ALLEUD;INT. BRAINOIS;19;210;0;210;0;;18
SUPPLEANT;TRASSCHAERT Heidi;BRAINE-L'ALLEUD;INT. BRAINOIS;20;232;0;232;0;;15
SUPPLEANT;DUJARDIN Marc;BRAINE-L'ALLEUD;INT. BRAINOIS;21;197;0;197;0;;22
SUPPLEANT;PARÉ Anne;BRAINE-L'ALLEUD;INT. BRAINOIS;22;221;0;221;0;;16
SUPPLEANT;MILANTS Yves;BRAINE-L'ALLEUD;INT. BRAINOIS;23;179;0;179;0;;25
SUPPLEANT;HEIRMAN - VANDERSANDE Mathy;BRAINE-L'ALLEUD;INT. BRAINOIS;24;300;0;300;0;;10
SUPPLEANT;WUILLERET Hugues;BRAINE-L'ALLEUD;INT. BRAINOIS;25;274;0;274;0;;12
SUPPLEANT;VANDER HEYDEN Françoise;BRAINE-L'ALLEUD;INT. BRAINOIS;26;268;0;268;0;;13
SUPPLEANT;LONAY Laurent;BRAINE-L'ALLEUD;INT. BRAINOIS;27;197;0;197;0;;23
SUPPLEANT;de NIEUPORT Roxane;BRAINE-L'ALLEUD;INT. BRAINOIS;28;217;0;217;0;;17
SUPPLEANT;MIES Eric;BRAINE-L'ALLEUD;INT. BRAINOIS;29;166;0;166;0;;26
SUPPLEANT;DESMEDT - WINTGENS Christiane;BRAINE-L'ALLEUD;INT. BRAINOIS;30;206;0;206;0;;19
SUPPLEANT;FRONCOUX Patrick;BRAINE-L'ALLEUD;INT. BRAINOIS;31;202;0;202;0;;20
SUPPLEANT;de CROMBRUGGHE Pierre;BRAINE-L'ALLEUD;INT. BRAINOIS;32;378;0;378;0;;7
ELU;DELCORDE - MEYER Patricia;BRAINE-L'ALLEUD;INT. BRAINOIS;33;477;0;477;0;6;7
ELU;SCOURNEAU Vincent;BRAINE-L'ALLEUD;L. Bourgmestre;1;4590;7524;12114;18906;1;
ELU;MARCOUX Sophie;BRAINE-L'ALLEUD;L. Bourgmestre;2;852;11262;12114;7644;2;
ELU;DETANDT Henri;BRAINE-L'ALLEUD;L. Bourgmestre;3;435;7644;8079;0;3;
ELU;HATERT - MARLOYE Marie-Anne;BRAINE-L'ALLEUD;L. Bourgmestre;4;859;0;859;0;7;
ELU;DUTRY Willy;BRAINE-L'ALLEUD;L. Bourgmestre;5;813;0;813;0;8;
ELU;VERSMISSEN - SOLLIE Chantal;BRAINE-L'ALLEUD;L. Bourgmestre;6;1317;0;1317;0;5;
SUPPLEANT;DACHELET Jacques;BRAINE-L'ALLEUD;L. Bourgmestre;7;297;0;297;0;;10
ELU;DENIS - SIMON Véronique;BRAINE-L'ALLEUD;L. Bourgmestre;8;1063;0;1063;0;6;10
ELU;STORDEUR Jacques;BRAINE-L'ALLEUD;L. Bourgmestre;9;444;0;444;0;19;
SUPPLEANT;STALAS Catherine;BRAINE-L'ALLEUD;L. Bourgmestre;10;385;0;385;0;;2
